,SurveyType,SurveyYear,Location,Indicator,Mean_value
4723,DHS,1992,Gitarama,Demand for family planning satisfied by modern methods,17.0
4724,DHS,1992,Gitarama,Fully vaccinated (8 basic antigens),88.5
4725,DHS,1992,Gitarama,General fertility rate,179.0
4726,DHS,1992,Gitarama,Households with electricity,1.6
4727,DHS,1992,Gitarama,Infant mortality rate,90.0
4728,DHS,1992,Gitarama,Married women currently using any method of contraception,22.4
4729,DHS,1992,Gitarama,Married women currently using any modern method of contraception,10.6
4730,DHS,1992,Gitarama,Mean ideal number of children for all women,3.9
4731,DHS,1992,Gitarama,Measles vaccination received,93.3
4732,DHS,1992,Gitarama,Median age at first birth for women age 25-49,21.4
4733,DHS,1992,Gitarama,"Median age at first marriage [Men]: 25-49(54,59)",23.9
4734,DHS,1992,Gitarama,Median age at first marriage [Women]: 25-49,20.2
4735,DHS,1992,Gitarama,Median age at first sexual intercourse [Women]: 25-49,20.0
4736,DHS,1992,Gitarama,Median duration of any breastfeeding,29.8
4737,DHS,1992,Gitarama,Median duration of exclusive breastfeeding,5.9
4738,DHS,1992,Gitarama,Median duration of predominant breastfeeding,5.9
4739,DHS,1992,Gitarama,Men with no education,18.2
4740,DHS,1992,Gitarama,Men with secondary or higher education,7.6
4741,DHS,1992,Gitarama,Neonatal mortality rate,48.0
4742,DHS,1992,Gitarama,Place of delivery: Health facility,35.43333333333333
4743,DHS,1992,Gitarama,Polio 3 vaccination received,90.4
4744,DHS,1992,Gitarama,Population using an improved water source,7.6
4745,DHS,1992,Gitarama,Population with an improved sanitation facility,0.5
4746,DHS,1992,Gitarama,Postneonatal mortality rate,42.0
4747,DHS,1992,Gitarama,"Prevalence of orphanhood: children under 18 who are orphans - mother, father or both dead",9.7
4748,DHS,1992,Gitarama,Total fertility rate 15-49,5.5
4749,DHS,1992,Gitarama,Total wanted fertility rate,3.6
4750,DHS,1992,Gitarama,Treatment of diarrhea: Either ORS or RHF,34.2
4751,DHS,1992,Gitarama,Under-five mortality rate,136.0
4752,DHS,1992,Gitarama,Unmet need for family planning,39.8
4753,DHS,1992,Gitarama,Women who want no more children,40.714285714285715
4754,DHS,1992,Gitarama,Women with no education,28.0
4755,DHS,1992,Gitarama,Women with secondary or higher education,8.7
4756,DHS,1992,Kibungo,Antenatal care from a skilled provider,94.06666666666666
4757,DHS,1992,Kibungo,Antenatal visits for pregnancy: 4+ visits,7.133333333333333
4758,DHS,1992,Kibungo,Assistance during delivery from a skilled provider,14.366666666666667
4759,DHS,1992,Kibungo,BCG vaccination received,94.7
4760,DHS,1992,Kibungo,Child mortality rate,96.0
4761,DHS,1992,Kibungo,Children stunted,58.3
4762,DHS,1992,Kibungo,Children underweight,24.6
4763,DHS,1992,Kibungo,Children wasted,7.8
4764,DHS,1992,Kibungo,Children with ARI for whom advice or treatment was sought,43.95
4765,DHS,1992,Kibungo,Children with diarrhea,29.35
4766,DHS,1992,Kibungo,Children with fever for whom advice or treatment was sought,42.0
4767,DHS,1992,Kibungo,Children with fever in the last two weeks,50.349999999999994
4768,DHS,1992,Kibungo,Children with symptoms of ARI,30.5
4769,DHS,1992,Kibungo,DPT 3 vaccination received,84.8
4770,DHS,1992,Kibungo,Delivery by cesarean section,1.866666666666667
4771,DHS,1992,Kibungo,Demand for family planning satisfied,26.8
4772,DHS,1992,Kibungo,Demand for family planning satisfied by modern methods,19.4
4773,DHS,1992,Kibungo,Fully vaccinated (8 basic antigens),78.4
4774,DHS,1992,Kibungo,General fertility rate,227.0
4775,DHS,1992,Kibungo,Households with electricity,0.1
4776,DHS,1992,Kibungo,Infant mortality rate,108.0
4777,DHS,1992,Kibungo,Married women currently using any method of contraception,14.6
4778,DHS,1992,Kibungo,Married women currently using any modern method of contraception,10.6
4779,DHS,1992,Kibungo,Mean ideal number of children for all women,4.3
4780,DHS,1992,Kibungo,Measles vaccination received,84.1
4781,DHS,1992,Kibungo,Median age at first birth for women age 25-49,21.1
4782,DHS,1992,Kibungo,"Median age at first marriage [Men]: 25-49(54,59)",23.7
4783,DHS,1992,Kibungo,Median age at first marriage [Women]: 25-49,19.6
4784,DHS,1992,Kibungo,Median age at first sexual intercourse [Women]: 25-49,19.2
4785,DHS,1992,Kibungo,Median duration of any breastfeeding,24.6
4786,DHS,1992,Kibungo,Median duration of exclusive breastfeeding,5.3
4787,DHS,1992,Kibungo,Median duration of predominant breastfeeding,5.5
4788,DHS,1992,Kibungo,Men with no education,32.7
4789,DHS,1992,Kibungo,Men with secondary or higher education,4.4
4790,DHS,1992,Kibungo,Neonatal mortality rate,52.0
4791,DHS,1992,Kibungo,Place of delivery: Health facility,13.9
4792,DHS,1992,Kibungo,Polio 3 vaccination received,84.8
4793,DHS,1992,Kibungo,Population using an improved water source,11.9
4794,DHS,1992,Kibungo,Population with an improved sanitation facility,0.4
4795,DHS,1992,Kibungo,Postneonatal mortality rate,56.0
4796,DHS,1992,Kibungo,"Prevalence of orphanhood: children under 18 who are orphans - mother, father or both dead",7.3
4797,DHS,1992,Kibungo,Total fertility rate 15-49,6.5
4798,DHS,1992,Kibungo,Total wanted fertility rate,4.6
4799,DHS,1992,Kibungo,Treatment of diarrhea: Either ORS or RHF,39.05
4800,DHS,1992,Kibungo,Under-five mortality rate,193.0
4801,DHS,1992,Kibungo,Unmet need for family planning,39.9
4802,DHS,1992,Kibungo,Women who want no more children,35.271428571428565
4803,DHS,1992,Kibungo,Women with no education,41.7
4804,DHS,1992,Kibungo,Women with secondary or higher education,4.1
4805,DHS,1992,Kibuye,Antenatal care from a skilled provider,85.66666666666667
4806,DHS,1992,Kibuye,Antenatal visits for pregnancy: 4+ visits,12.700000000000001
4807,DHS,1992,Kibuye,Assistance during delivery from a skilled provider,19.733333333333334
4808,DHS,1992,Kibuye,BCG vaccination received,94.4
4809,DHS,1992,Kibuye,Child mortality rate,74.0
4810,DHS,1992,Kibuye,Children stunted,55.1
4811,DHS,1992,Kibuye,Children underweight,23.1
4812,DHS,1992,Kibuye,Children wasted,4.7
4813,DHS,1992,Kibuye,Children with ARI for whom advice or treatment was sought,43.05
4814,DHS,1992,Kibuye,Children with diarrhea,25.85
4815,DHS,1992,Kibuye,Children with fever for whom advice or treatment was sought,38.95
4816,DHS,1992,Kibuye,Children with fever in the last two weeks,49.400000000000006
4817,DHS,1992,Kibuye,Children with symptoms of ARI,41.05
4818,DHS,1992,Kibuye,DPT 3 vaccination received,87.7
4819,DHS,1992,Kibuye,Delivery by cesarean section,0.6333333333333333
4820,DHS,1992,Kibuye,Demand for family planning satisfied,30.0
4821,DHS,1992,Kibuye,Demand for family planning satisfied by modern methods,18.2
4822,DHS,1992,Kibuye,Fully vaccinated (8 basic antigens),81.0
4823,DHS,1992,Kibuye,General fertility rate,200.0
4824,DHS,1992,Kibuye,Households with electricity,0.4
4825,DHS,1992,Kibuye,Infant mortality rate,63.0
4826,DHS,1992,Kibuye,Married women currently using any method of contraception,19.4
4827,DHS,1992,Kibuye,Married women currently using any modern method of contraception,11.8
4828,DHS,1992,Kibuye,Mean ideal number of children for all women,4.4
4829,DHS,1992,Kibuye,Measles vaccination received,83.2
4830,DHS,1992,Kibuye,Median age at first birth for women age 25-49,21.7
4831,DHS,1992,Kibuye,"Median age at first marriage [Men]: 25-49(54,59)",22.1
4832,DHS,1992,Kibuye,Median age at first marriage [Women]: 25-49,20.1
4833,DHS,1992,Kibuye,Median age at first sexual intercourse [Women]: 25-49,20.1
4834,DHS,1992,Kibuye,Median duration of any breastfeeding,31.3
4835,DHS,1992,Kibuye,Median duration of exclusive breastfeeding,5.3
4836,DHS,1992,Kibuye,Median duration of predominant breastfeeding,5.5
4837,DHS,1992,Kibuye,Men with no education,36.3
4838,DHS,1992,Kibuye,Men with secondary or higher education,6.6
4839,DHS,1992,Kibuye,Neonatal mortality rate,33.0
4840,DHS,1992,Kibuye,Place of delivery: Health facility,18.866666666666664
4841,DHS,1992,Kibuye,Polio 3 vaccination received,87.7
4842,DHS,1992,Kibuye,Population using an improved water source,8.0
4843,DHS,1992,Kibuye,Population with an improved sanitation facility,0.2
4844,DHS,1992,Kibuye,Postneonatal mortality rate,30.0
4845,DHS,1992,Kibuye,"Prevalence of orphanhood: children under 18 who are orphans - mother, father or both dead",9.8
4846,DHS,1992,Kibuye,Total fertility rate 15-49,6.8
4847,DHS,1992,Kibuye,Total wanted fertility rate,4.5
4848,DHS,1992,Kibuye,Treatment of diarrhea: Either ORS or RHF,29.450000000000003
4849,DHS,1992,Kibuye,Under-five mortality rate,132.0
4850,DHS,1992,Kibuye,Unmet need for family planning,45.3
4851,DHS,1992,Kibuye,Women who want no more children,31.21428571428571
4852,DHS,1992,Kibuye,Women with no education,38.5
4853,DHS,1992,Kibuye,Women with secondary or higher education,6.0
4854,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Antenatal care from a skilled provider,93.60000000000001
4855,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Antenatal visits for pregnancy: 4+ visits,10.633333333333333
4856,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Assistance during delivery from a skilled provider,19.8
4857,DHS,1992,Kibuye/Ruhengeri/Gisenyi,BCG vaccination received,95.9
4858,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Child mortality rate,79.0
4859,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Children stunted,57.8
4860,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Children underweight,21.8
4861,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Children wasted,4.1
4862,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Children with ARI for whom advice or treatment was sought,42.7
4863,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Children with diarrhea,25.4
4864,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Children with fever for whom advice or treatment was sought,40.0
4865,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Children with fever in the last two weeks,44.75
4866,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Children with symptoms of ARI,35.05
4867,DHS,1992,Kibuye/Ruhengeri/Gisenyi,DPT 3 vaccination received,91.5
4868,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Delivery by cesarean section,1.0333333333333332
4869,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Demand for family planning satisfied,37.4
4870,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Demand for family planning satisfied by modern methods,23.6
4871,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Fully vaccinated (8 basic antigens),83.8
4872,DHS,1992,Kibuye/Ruhengeri/Gisenyi,General fertility rate,222.0
4873,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Households with electricity,1.2
4874,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Infant mortality rate,87.0
4875,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Married women currently using any method of contraception,23.0
4876,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Married women currently using any modern method of contraception,14.5
4877,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Mean ideal number of children for all women,4.5
4878,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Measles vaccination received,86.3
4879,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Median age at first birth for women age 25-49,21.2
4880,DHS,1992,Kibuye/Ruhengeri/Gisenyi,"Median age at first marriage [Men]: 25-49(54,59)",22.1
4881,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Median age at first marriage [Women]: 25-49,19.6
4882,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Median age at first sexual intercourse [Women]: 25-49,19.6
4883,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Median duration of any breastfeeding,28.9
4884,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Median duration of exclusive breastfeeding,5.8
4885,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Median duration of predominant breastfeeding,6.1
4886,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Men with no education,30.6
4887,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Men with secondary or higher education,6.5
4888,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Neonatal mortality rate,44.0
4889,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Place of delivery: Health facility,19.3
4890,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Polio 3 vaccination received,91.5
4891,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Population using an improved water source,27.1
4892,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Population with an improved sanitation facility,0.7
4893,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Postneonatal mortality rate,43.0
4894,DHS,1992,Kibuye/Ruhengeri/Gisenyi,"Prevalence of orphanhood: children under 18 who are orphans - mother, father or both dead",7.7
4895,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Total fertility rate 15-49,7.2
4896,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Total wanted fertility rate,4.9
4897,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Treatment of diarrhea: Either ORS or RHF,40.05
4898,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Under-five mortality rate,159.0
4899,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Unmet need for family planning,38.5
4900,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Women who want no more children,27.875
4901,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Women with no education,46.7
4902,DHS,1992,Kibuye/Ruhengeri/Gisenyi,Women with secondary or higher education,5.5
4903,DHS,1992,Kigali Prefecture 1992,Antenatal care from a skilled provider,96.66666666666667
4904,DHS,1992,Kigali Prefecture 1992,Antenatal visits for pregnancy: 4+ visits,13.833333333333334
4905,DHS,1992,Kigali Prefecture 1992,Assistance during delivery from a skilled provider,39.833333333333336
4906,DHS,1992,Kigali Prefecture 1992,BCG vaccination received,98.8
4907,DHS,1992,Kigali Prefecture 1992,Child mortality rate,76.0
4908,DHS,1992,Kigali Prefecture 1992,Children stunted,48.1
4909,DHS,1992,Kigali Prefecture 1992,Children underweight,21.4
4910,DHS,1992,Kigali Prefecture 1992,Children wasted,7.1
4911,DHS,1992,Kigali Prefecture 1992,Children with ARI for whom advice or treatment was sought,36.6
4912,DHS,1992,Kigali Prefecture 1992,Children with diarrhea,24.549999999999997
4913,DHS,1992,Kigali Prefecture 1992,Children with fever for whom advice or treatment was sought,39.5
4914,DHS,1992,Kigali Prefecture 1992,Children with fever in the last two weeks,37.400000000000006
4915,DHS,1992,Kigali Prefecture 1992,Children with symptoms of ARI,29.9
4916,DHS,1992,Kigali Prefecture 1992,DPT 3 vaccination received,94.5
4917,DHS,1992,Kigali Prefecture 1992,Delivery by cesarean section,2.4333333333333336
4918,DHS,1992,Kigali Prefecture 1992,Demand for family planning satisfied,35.8
4919,DHS,1992,Kigali Prefecture 1992,Demand for family planning satisfied by modern methods,21.8
4920,DHS,1992,Kigali Prefecture 1992,Fully vaccinated (8 basic antigens),90.2
4921,DHS,1992,Kigali Prefecture 1992,General fertility rate,184.0
4922,DHS,1992,Kigali Prefecture 1992,Households with electricity,8.2
4923,DHS,1992,Kigali Prefecture 1992,Infant mortality rate,76.0
4924,DHS,1992,Kigali Prefecture 1992,Married women currently using any method of contraception,22.6
4925,DHS,1992,Kigali Prefecture 1992,Married women currently using any modern method of contraception,13.8
4926,DHS,1992,Kigali Prefecture 1992,Mean ideal number of children for all women,3.9
4927,DHS,1992,Kigali Prefecture 1992,Measles vaccination received,91.9
4928,DHS,1992,Kigali Prefecture 1992,Median age at first birth for women age 25-49,21.7
4929,DHS,1992,Kigali Prefecture 1992,"Median age at first marriage [Men]: 25-49(54,59)",23.3
4930,DHS,1992,Kigali Prefecture 1992,Median age at first marriage [Women]: 25-49,20.2
4931,DHS,1992,Kigali Prefecture 1992,Median age at first sexual intercourse [Women]: 25-49,19.7
4932,DHS,1992,Kigali Prefecture 1992,Median duration of any breastfeeding,26.0
4933,DHS,1992,Kigali Prefecture 1992,Median duration of exclusive breastfeeding,5.1
4934,DHS,1992,Kigali Prefecture 1992,Median duration of predominant breastfeeding,5.3
4935,DHS,1992,Kigali Prefecture 1992,Men with no education,30.6
4936,DHS,1992,Kigali Prefecture 1992,Men with secondary or higher education,6.1
4937,DHS,1992,Kigali Prefecture 1992,Neonatal mortality rate,34.0
4938,DHS,1992,Kigali Prefecture 1992,Place of delivery: Health facility,39.93333333333333
4939,DHS,1992,Kigali Prefecture 1992,Polio 3 vaccination received,94.5
4940,DHS,1992,Kigali Prefecture 1992,Population using an improved water source,49.5
4941,DHS,1992,Kigali Prefecture 1992,Population with an improved sanitation facility,2.9
4942,DHS,1992,Kigali Prefecture 1992,Postneonatal mortality rate,41.0
4943,DHS,1992,Kigali Prefecture 1992,"Prevalence of orphanhood: children under 18 who are orphans - mother, father or both dead",10.6
4944,DHS,1992,Kigali Prefecture 1992,Total fertility rate 15-49,5.9
4945,DHS,1992,Kigali Prefecture 1992,Total wanted fertility rate,3.7
4946,DHS,1992,Kigali Prefecture 1992,Treatment of diarrhea: Either ORS or RHF,35.35
4947,DHS,1992,Kigali Prefecture 1992,Under-five mortality rate,146.0
4948,DHS,1992,Kigali Prefecture 1992,Unmet need for family planning,40.6
4949,DHS,1992,Kigali Prefecture 1992,Women who want no more children,36.8625
4950,DHS,1992,Kigali Prefecture 1992,Women with no education,34.7
4951,DHS,1992,Kigali Prefecture 1992,Women with secondary or higher education,13.6
4952,DHS,1992,Ruhengeri,Antenatal care from a skilled provider,95.60000000000001
4953,DHS,1992,Ruhengeri,Antenatal visits for pregnancy: 4+ visits,14.533333333333333
4954,DHS,1992,Ruhengeri,Assistance during delivery from a skilled provider,19.766666666666666
4955,DHS,1992,Ruhengeri,BCG vaccination received,100.0
4956,DHS,1992,Ruhengeri,Child mortality rate,69.0
4957,DHS,1992,Ruhengeri,Children stunted,55.4
4958,DHS,1992,Ruhengeri,Children underweight,22.2
4959,DHS,1992,Ruhengeri,Children wasted,5.6
4960,DHS,1992,Ruhengeri,Children with ARI for whom advice or treatment was sought,42.0
4961,DHS,1992,Ruhengeri,Children with diarrhea,23.35
4962,DHS,1992,Ruhengeri,Children with fever for whom advice or treatment was sought,38.5
4963,DHS,1992,Ruhengeri,Children with fever in the last two weeks,44.0
4964,DHS,1992,Ruhengeri,Children with symptoms of ARI,37.599999999999994
4965,DHS,1992,Ruhengeri,DPT 3 vaccination received,94.0
4966,DHS,1992,Ruhengeri,Delivery by cesarean section,1.3666666666666665
4967,DHS,1992,Ruhengeri,Demand for family planning satisfied,46.2
4968,DHS,1992,Ruhengeri,Demand for family planning satisfied by modern methods,30.2
4969,DHS,1992,Ruhengeri,Fully vaccinated (8 basic antigens),87.9
